StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,QB,Q1,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q7_1,Q7_2,Q7_3,Q8_1,Q8_2,Q8_3,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,opp,gc,term,Q_TotalDuration
5/3/2022 16:46,5/3/2022 16:51,100,288,TRUE,5/3/2022 16:51,"About $1,500",31,Female,Black or African American,No,High school diploma or GED,Somewhat of a problem,Serious problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Disagree,Agree,Disagree,No,No,Yes,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Unlikely,Likely,Unlikely,Unlikely,Likely,Agree,Disagree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,288
4/26/2022 16:52,4/26/2022 16:52,6,43,FALSE,5/3/2022 16:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,,,43
4/26/2022 16:52,4/26/2022 16:53,6,40,FALSE,5/3/2022 16:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,,,40
4/26/2022 16:57,4/26/2022 16:59,15,120,FALSE,5/3/2022 16:59,"About $1,500",36,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,,,120
5/3/2022 17:01,5/3/2022 17:01,100,8,TRUE,5/3/2022 17:01,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,8
4/26/2022 17:00,4/26/2022 17:01,6,33,FALSE,5/3/2022 17:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,,,33
5/3/2022 16:59,5/3/2022 17:01,100,93,TRUE,5/3/2022 17:01,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,93
5/3/2022 16:59,5/3/2022 17:12,100,762,TRUE,5/3/2022 17:12,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,762
5/3/2022 17:15,5/3/2022 17:15,100,8,TRUE,5/3/2022 17:15,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,8
5/3/2022 17:19,5/3/2022 17:20,100,83,TRUE,5/3/2022 17:20,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,83
5/3/2022 17:17,5/3/2022 17:20,100,224,TRUE,5/3/2022 17:20,"About $1,500",34,Female,Black or African American,No,Technical or associate degree,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Agree,Agree,Agree,No,No,No,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Likely,Likely,Likely,Likely,Likely,Agree,Agree,Agree,Agree,Agree,Qual2726-0413ScottGenpopBS,1,,224
5/3/2022 17:27,5/3/2022 17:27,100,29,TRUE,5/3/2022 17:27,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,29
5/3/2022 17:30,5/3/2022 17:31,100,14,TRUE,5/3/2022 17:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,14
5/3/2022 17:35,5/3/2022 17:35,100,8,TRUE,5/3/2022 17:35,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,8
5/3/2022 17:35,5/3/2022 17:35,100,15,TRUE,5/3/2022 17:35,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,15
5/3/2022 17:38,5/3/2022 17:43,100,299,TRUE,5/3/2022 17:43,"About $1,500",29,Female,Black or African American,No,High school diploma or GED,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Strongly disagree,Strongly disagree,Strongly disagree,No,No,No,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Unlikely,Unlikely,Unlikely,Unlikely,Unlikely,Disagree,Disagree,Disagree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,299
5/3/2022 17:47,5/3/2022 17:48,100,76,TRUE,5/3/2022 17:48,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,76
4/26/2022 17:59,4/26/2022 18:00,6,30,FALSE,5/3/2022 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,,,30
5/3/2022 17:51,5/3/2022 18:03,100,689,TRUE,5/3/2022 18:03,"About $1,500",31,Female,Black or African American,No,Some college,Somewhat of a problem,Serious problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Disagree,Agree,Disagree,No,Yes,Yes,0,0,,0,0,,,Agree,Strongly agree,Strongly agree,Agree,Strongly disagree,,Disagree,Strongly agree,Disagree,Disagree,Disagree,Unlikely,Unlikely,Unlikely,Likely,Likely,Disagree,Disagree,Disagree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,689
5/3/2022 18:02,5/3/2022 18:03,100,105,TRUE,5/3/2022 18:03,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,105
5/3/2022 18:15,5/3/2022 18:16,100,70,TRUE,5/3/2022 18:16,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,70
5/3/2022 18:17,5/3/2022 18:17,100,14,TRUE,5/3/2022 18:17,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,14
5/3/2022 18:16,5/3/2022 18:17,100,60,TRUE,5/3/2022 18:18,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,60
5/3/2022 18:19,5/3/2022 18:20,100,21,TRUE,5/3/2022 18:20,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,21
5/3/2022 18:21,5/3/2022 18:21,100,10,TRUE,5/3/2022 18:21,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,10
5/3/2022 18:21,5/3/2022 18:22,100,46,TRUE,5/3/2022 18:22,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,46
5/3/2022 18:24,5/3/2022 18:25,100,68,TRUE,5/3/2022 18:25,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,68
5/3/2022 18:31,5/3/2022 18:31,100,11,TRUE,5/3/2022 18:31,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,11
5/3/2022 18:36,5/3/2022 18:42,100,366,TRUE,5/3/2022 18:42,"About $1,500",19,Female,Black or African American,No,Some college,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Somewhat of a problem,Serious problem,Disagree,Agree,Strongly agree,Yes,Yes,No,0,0,0,0,1,0,0,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Qual2726-0413ScottGenpopBS,1,,366
5/3/2022 19:06,5/3/2022 19:06,100,16,TRUE,5/3/2022 19:06,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,16
5/3/2022 19:09,5/3/2022 19:11,100,96,TRUE,5/3/2022 19:11,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,96
5/3/2022 19:05,5/3/2022 19:14,100,529,TRUE,5/3/2022 19:14,"About $1,500",24,Female,Black or African American,No,Some college,Not a problem,Somewhat of a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Disagree,Strongly agree,Disagree,No,,,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Agree,Strongly agree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,529
5/3/2022 19:14,5/3/2022 19:15,100,23,TRUE,5/3/2022 19:15,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,23
5/3/2022 19:15,5/3/2022 19:17,100,100,TRUE,5/3/2022 19:17,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,100
4/26/2022 19:19,4/26/2022 19:19,6,21,FALSE,5/3/2022 19:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,,,21
5/3/2022 19:10,5/3/2022 19:19,100,547,TRUE,5/3/2022 19:19,"About $1,500",33,Female,Black or African American,No,Technical or associate degree,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Strongly disagree,Strongly agree,Strongly disagree,No,,,0,0,0,0,0,0,0,Disagree,Strongly disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Unlikely,Likely,Likely,Likely,Very unlikely,Strongly agree,Agree,Agree,Strongly disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,547
5/3/2022 19:10,5/3/2022 19:21,100,639,TRUE,5/3/2022 19:21,"About $1,500",20,Female,Black or African American,No,High school diploma or GED,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Not a problem,Serious problem,Not a problem,Somewhat of a problem,Serious problem,Serious problem,Somewhat of a problem,Serious problem,Serious problem,Serious problem,Strongly disagree,Agree,Agree,Yes,No,Yes,0,0,0,,0,0,0,Agree,Disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Strongly disagree,Very likely,Unlikely,Likely,Very likely,Likely,Disagree,Agree,Strongly disagree,Disagree,Agree,Qual2726-0413ScottGenpopBS,1,,639
5/3/2022 19:28,5/3/2022 19:28,100,22,TRUE,5/3/2022 19:28,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,22
5/3/2022 19:43,5/3/2022 19:44,100,24,TRUE,5/3/2022 19:44,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,24
5/3/2022 19:47,5/3/2022 19:47,100,7,TRUE,5/3/2022 19:47,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,7
5/3/2022 19:54,5/3/2022 19:54,100,23,TRUE,5/3/2022 19:54,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,23
5/3/2022 19:57,5/3/2022 19:58,100,74,TRUE,5/3/2022 19:58,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,74
5/3/2022 20:06,5/3/2022 20:07,100,18,TRUE,5/3/2022 20:07,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,18
5/3/2022 20:06,5/3/2022 20:09,100,193,TRUE,5/3/2022 20:09,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,193
5/3/2022 20:06,5/3/2022 20:11,100,327,TRUE,5/3/2022 20:11,"About $1,500",20,Female,Black or African American,Yes,High school diploma or GED,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Agree,Agree,Disagree,No,No,No,0,0,0,0,0,0,0,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Agree,Disagree,Disagree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,327
5/3/2022 20:14,5/3/2022 20:15,100,12,TRUE,5/3/2022 20:15,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,12
5/3/2022 20:17,5/3/2022 20:17,100,17,TRUE,5/3/2022 20:17,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,17
5/3/2022 20:15,5/3/2022 20:18,100,140,TRUE,5/3/2022 20:18,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,140
5/3/2022 20:22,5/3/2022 20:22,100,21,TRUE,5/3/2022 20:22,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,21
5/3/2022 20:26,5/3/2022 20:26,100,28,TRUE,5/3/2022 20:26,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,28
5/3/2022 20:26,5/3/2022 20:27,100,24,TRUE,5/3/2022 20:27,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,24
5/3/2022 20:11,5/3/2022 20:29,100,1036,TRUE,5/3/2022 20:29,"About $1,500",30,Female,Black or African American,No,Some college,Serious problem,Serious problem,Serious problem,Somewhat of a problem,Not a problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Serious problem,Agree,Strongly agree,Strongly disagree,No,,,0,0,0,0,0,0,0,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Very likely,Very likely,Very likely,Very likely,Very likely,Agree,Disagree,Disagree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,1036
5/3/2022 20:24,5/3/2022 20:29,100,287,TRUE,5/3/2022 20:29,"About $1,500",20,Female,Black or African American,No,High school diploma or GED,Somewhat of a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Agree,Agree,Disagree,No,No,Yes,0,0,0,0,0,0,0,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Unlikely,Unlikely,Unlikely,Likely,Unlikely,Agree,Disagree,Disagree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,287
4/26/2022 15:53,4/26/2022 15:53,6,18,FALSE,5/3/2022 20:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,,,18
5/3/2022 20:30,5/3/2022 20:31,100,12,TRUE,5/3/2022 20:31,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,12
5/3/2022 20:22,5/3/2022 20:33,100,616,TRUE,5/3/2022 20:33,"About $1,500",21,Female,Black or African American,No,Some college,Somewhat of a problem,Not a problem,Not a problem,Somewhat of a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Not a problem,Disagree,Agree,Disagree,Yes,Yes,Yes,0,0,,0,0,0,0,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Unlikely,Likely,Unlikely,Likely,Likely,Agree,Agree,Agree,Disagree,Disagree,Qual2726-0413ScottGenpopBS,1,,616
5/3/2022 20:33,5/3/2022 20:33,100,16,TRUE,5/3/2022 20:33,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,16
5/3/2022 20:33,5/3/2022 20:33,100,13,TRUE,5/3/2022 20:33,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,13
5/3/2022 20:35,5/3/2022 20:35,100,20,TRUE,5/3/2022 20:35,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,20
5/3/2022 20:37,5/3/2022 20:37,100,23,TRUE,5/3/2022 20:37,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,23
5/3/2022 20:46,5/3/2022 20:46,100,22,TRUE,5/3/2022 20:46,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,22
5/3/2022 20:55,5/3/2022 20:56,100,58,TRUE,5/3/2022 20:56,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,58
5/3/2022 20:57,5/3/2022 20:57,100,8,TRUE,5/3/2022 20:57,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,8
5/3/2022 21:01,5/3/2022 21:02,100,9,TRUE,5/3/2022 21:02,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,9
5/3/2022 21:06,5/3/2022 21:06,100,12,TRUE,5/3/2022 21:06,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,12
5/3/2022 21:08,5/3/2022 21:09,100,22,TRUE,5/3/2022 21:09,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,22
5/3/2022 21:10,5/3/2022 21:11,100,31,TRUE,5/3/2022 21:11,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,31
5/3/2022 21:10,5/3/2022 21:11,100,40,TRUE,5/3/2022 21:11,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,40
5/3/2022 21:12,5/3/2022 21:12,100,31,TRUE,5/3/2022 21:12,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,31
5/3/2022 21:16,5/3/2022 21:17,100,36,TRUE,5/3/2022 21:17,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,36
5/3/2022 21:19,5/3/2022 21:19,100,13,TRUE,5/3/2022 21:19,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,13
5/3/2022 21:24,5/3/2022 21:24,100,27,TRUE,5/3/2022 21:24,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,27
5/3/2022 21:26,5/3/2022 21:26,100,17,TRUE,5/3/2022 21:27,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,17
5/3/2022 21:27,5/3/2022 21:27,100,19,TRUE,5/3/2022 21:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,19
5/3/2022 21:26,5/3/2022 21:27,100,52,TRUE,5/3/2022 21:27,About $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,52
4/26/2022 16:30,4/26/2022 16:43,6,753,FALSE,5/3/2022 21:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,,,753
5/3/2022 21:43,5/3/2022 21:43,100,10,TRUE,5/3/2022 21:43,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,10
5/3/2022 21:42,5/3/2022 21:45,100,175,TRUE,5/3/2022 21:45,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,175
5/3/2022 21:47,5/3/2022 21:47,100,18,TRUE,5/3/2022 21:47,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,18
5/3/2022 21:50,5/3/2022 21:52,100,137,TRUE,5/3/2022 21:52,"About $25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,137
5/3/2022 21:54,5/3/2022 21:54,100,14,TRUE,5/3/2022 21:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,14
4/26/2022 17:06,4/26/2022 17:06,6,10,FALSE,5/3/2022 21:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,,,10
5/3/2022 22:06,5/3/2022 22:08,100,124,TRUE,5/3/2022 22:08,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,124
5/3/2022 22:07,5/3/2022 22:08,100,61,TRUE,5/3/2022 22:08,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,61
5/3/2022 22:08,5/3/2022 22:09,100,19,TRUE,5/3/2022 22:09,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,19
5/3/2022 22:10,5/3/2022 22:12,100,90,TRUE,5/3/2022 22:12,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,90
5/3/2022 22:22,5/3/2022 22:22,100,19,TRUE,5/3/2022 22:22,About $1 million,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2726-0413ScottGenpopBS,2,attention_check,19
